ISIN,NAME,Country
GB00B635TG28,ENQUEST,EUR
GB00B63H8491,ROLLS-ROYCE HOLDINGS,EUR
GB00B63QSB39,GREGGS,EUR
GB00B646JG43,JJB SPORTS DEAD - 02/11/12,EUR
GB00B64NSP76,COSTAIN GROUP,EUR
GB00B6774699,ABCAM,EUR
GB00B67G5X01,WORKSPACE GROUP,EUR
GB00B693LN18,AVIS EUROPE (OTC) DEAD - DELIST.13/06/12,EUR
GB00B6SLMV12,ROWAN COMPANIES CL.A DEAD - DELIST.11/04/19,AMER
GB00B6XZKY75,BARR (AG),EUR
GB00B6YTLS95,STAGECOACH GROUP,EUR
GB00B71N6K86,EVRAZ,EM
GB00B78CNY10,ENERGY ASSETS GROUP DEAD - 06/07/16,EUR
GB00B7FC0762,NMC HEALTH DEAD - DELIST.28/04/20,EM
GB00B7KR2P84,EASYJET,EUR
GB00B7N0K053,PREMIER FOODS,EUR
GB00B7T77214,NATWEST GROUP,EUR
GB00B82YXW83,VESUVIUS,EUR
GB00B8460Z43,GCP STUDENT LIVING,EUR
GB00B89J2419,CLINIGEN GROUP,EUR
GB00B8B4R053,STUDIO RETAIL GROUP,EUR
GB00B8C3BL03,SAGE GROUP,EUR
GB00B8HX8Z88,MEDICLINIC INTERNATIONAL,EUR
GB00B8KJH563,ESURE GROUP DEAD - DELIST.19/12/18,EUR
GB00B8SC6K54,GREENCOAT UK WIND,EUR
GB00B8VZXT93,CREST NICHOLSON HOLDINGS,EUR
GB00B8W67662,LIBERTY GLOBAL CL.A,AMER
GB00B943Y725,HELLERMANNTYTON GROUP DEAD - 21/12/15,EUR
GB00B979H674,INVENSYS (OTC) DEAD - DELIST.12/04/16,EUR
GB00B9QN7S21,PARTNERSHIP ASSURANCE GP.,EUR
GB00BBG9VN75,AVEVA GROUP,EUR
GB00BBQ33664,NWIDE BLDG SOC 2013 F/R PERP. REG.S,EUR
GB00BC7H5F74,CONVIVIALITY DEAD - DELIST.18/05/18,EUR
GB00BCKFY513,FOXTONS GROUP,EUR
GB00BCRX1J15,JUST GROUP,EUR
GB00BD045071,ARIX BIOSCIENCE,EUR
GB00BD0NVK62,HOLLYWOOD BOWL GROUP,EUR
GB00BD0SFR60,MOTORPOINT GROUP,EUR
GB00BD2ZT390,GLOBAL PORTS HLDG.,EUR
GB00BD3V4641,ECOFIN GLB.UTILS.&.INFR.,EUR
GB00BD3VFW73,CONVATEC GROUP,EUR
GB00BD45SH49,INTEGRAFIN HOLDINGS,EUR
GB00BD6GN030,VIRGIN MONEY UK,EUR
GB00BD6K4575,COMPASS GROUP,EUR
GB00BD6RF223,WATKIN JONES,EUR
GB00BD736828,AIR PARTNER,EUR
GB00BD7XPJ64,NEWRIVER REIT (REG S),EUR
GB00BD8DR117,BIFFA,EUR
GB00BD8HBD32,CIVITAS SOCIAL HOUSING,EUR
GB00BD9G2S12,GATES INDUSTRIAL,AMER
GB00BDCPN049,COCA COLA EUROPEAN PARTNERS,EUR
GB00BDCXV269,QUILTER,EUR
GB00BDD85M81,AVAST,EUR
GB00BDDN1T20,XPS PENSIONS GROUP,EUR
GB00BDFBVT43,OXFORD BIOMEDICA,EUR
GB00BDGT1X16,WIRELESS GROUP DEAD - 24/10/16,EUR
GB00BDGT2M75,VIVO ENERGY,EUR
GB00BDGTXM47,ARROW GLOBAL GROUP,EUR
GB00BDHXPG30,ALFA FINANCIAL SOFTWARE HOLDINGS(WI),EUR
GB00BDR05C01,NATIONAL GRID,EUR
GB00BDSFG982,TECHNIPFMC,EUR
GB00BDVK7088,ALTERNATIVE INCOME REIT,EUR
GB00BDVZYZ77,ROYAL MAIL,EUR
GB00BDZT6P94,MERLIN ENTERTAINMENTS DEAD - DELIST.05/11/19,EUR
GB00BF044593,CLS HOLDINGS,EUR
GB00BF0P7H59,TRIPLE PNT.SCL.HSG.REITS,EUR
GB00BF345X11,SUPERMARKET INC.REIT,EUR
GB00BF3ZNS54,VENATOR MATERIALS,AMER
GB00BF448H58,CONTOURGLOBAL,EUR
GB00BF4HYT85,BANK OF GEORGIA GROUP,Other
GB00BF4JDH58,MERCANTILE IT.,EUR
GB00BF5H9P87,GREAT PORTLAND ESTATES,EUR
GB00BF5SDZ96,STOCK SPIRITS GROUP,EUR
GB00BF8J3Z99,BAKKAVOR GROUP,EUR
GB00BF8Q6K64,STANDARD LIFE ABERDEEN,EUR
GB00BFFK8T45,AMIGO HOLDINGS,EUR
GB00BFG1QM56,INFINIS ENERGY DEAD - 18/12/15,EUR
GB00BFG3KF26,NOBLE CORPORATION DEAD - DELIST.09/02/21,AMER
GB00BFMBMT84,SENSATA TECHS.HLDG.,AMER
GB00BFRBTP86,SERVELEC GROUP DEAD - 16/01/18,EUR
GB00BFZ4N465,CUSHMAN AND WAKEFIELD,EUR
GB00BFZNLB60,AJ BELL,EUR
GB00BFZZM640,S4 CAP.ORD.SHS.,EUR
GB00BG0TPX62,FUNDING CIRCLE HOLDINGS,EUR
GB00BG11K365,REDROW,EUR
GB00BG12Y042,ENERGEAN,EUR
GB00BG49KP99,TRITAX BIG BOX REIT,EUR
GB00BGBN7C04,SSP GROUP,EUR
GB00BGDT3G23,RIGHTMOVE,EUR
GB00BGFBB958,OXFORD IMMUNOTEC GLOBAL DEAD - DELIST.09/03/21,AMER
GB00BGLP8L22,IMI,EUR
GB00BGP6Q951,NOSTRUM OIL & GAS,EUR
GB00BGXQNP29,PHOENIX GROUP HDG.,EUR
GB00BH3VJ782,NETWORK INTERNATIONAL HOLDINGS,EM
GB00BH4HKS39,VODAFONE GROUP,EUR
GB00BHJYC057,ICTL.HTLS.GP.,EUR
GB00BJ0CHQ31,PV CRYSTALOX SOLAR DEAD - DELIST.29/09/20,EUR
GB00BJ1F4N75,MICRO FOCUS INTL.,EUR
GB00BJ34VB96,POUNDLAND GROUP DEAD - 19/09/16,EUR
GB00BJ3VW957,MCCOLL'S RETAIL GP.,EUR
GB00BJ62K685,PETS AT HOME GROUP,EUR
GB00BJFFLV09,CRODA INTERNATIONAL,EUR
GB00BJFLFT45,CUSTODIAN REIT,EUR
GB00BJGTLF51,TARGET HEALTHCARE REIT,EUR
GB00BJQZC279,DAILY MAIL 'A',EUR
GB00BJT0FF39,RM,EUR
GB00BJT16S69,TRONOX HOLDINGS,AMER
GB00BJTNFH41,AO WORLD,EUR
GB00BJV2F804,APTITUDE SOFTWARE GROUP,AMER
GB00BJVD3B28,CIRCASSIA GROUP,EUR
GB00BJVJZD68,VALARIS A,AMER
GB00BJVWTM27,GULF MARINE SERVICES,EM
GB00BK1PTB77,AGGREKO,EUR
GB00BK5V9445,COUNTRYWIDE DEAD - DELIST.09/03/21,EUR
GB00BK7YQK64,HAMMERSON,EUR
GB00BKDM7X41,SIGNATURE AVIATION,EUR
GB00BKDRYJ47,AIRTEL AFRICA,EUR
GB00BKKMKR23,RSA INSURANCE GROUP,EUR
GB00BKM2MW97,VECTURA GROUP,EUR
GB00BKP36R26,HYVE GROUP,EUR
GB00BKRC5K31,GENUIT GROUP,EUR
GB00BKRV3L73,BRIT DEAD - 23/06/15,EUR
GB00BKT04W07,URBAN CIVIC DEAD - DELIST.22/01/21,EUR
GB00BKX5CN86,JUST EAT DEAD - DELIST.02/03/20,EUR
GB00BKXNB024,CAMBIAN GROUP DEAD - DELIST.19/10/18,EUR
GB00BKY40Q38,GALLIFORD TRY,EUR
GB00BKY7HG11,EXOVA GROUP DEAD - 30/06/17,EUR
GB00BL6XZ716,CAPITAL & REGIONAL,EUR
GB00BLDRH360,OSB GROUP,EUR
GB00BLGZ9862,TESCO,EUR
GB00BLP57Y95,ALTERNATIVE CREDIT INVS. DEAD - DELIST.16/03/21,EUR
GB00BLP5YB54,ATLN.SUST.INFR.,EUR
GB00BLRLH124,ALLIED MINDS,EUR
GB00BLWDVP51,FDM GROUP,EUR
GB00BLWDVR75,EMPIRIC STUDENT PROPERTY,EUR
GB00BLWF0R63,REDDE DEAD - DELIST.26/02/20,EUR
GB00BLY2F708,CARD FACTORY,EUR
GB00BMDX5Z93,CPPGROUP,EUR
GB00BMHTHT14,ZPG DEAD - 12/07/18,EUR
GB00BMHTPY25,REXAM DEAD - 01/07/16,EUR
GB00BMJ6DW54,INFORMA,EUR
GB00BMMV6B79,CLIPPER LOGISTICS,EUR
GB00BMP36W19,GAME DIGITAL DEAD - 12/08/19,EUR
GB00BMQX2Q65,TSB BANKING GROUP DEAD - 28/07/15,EUR
GB00BMSKPJ95,AA DEAD - DELIST.10/03/21,EUR
GB00BMTS0J78,PARAGON OFFSHORE DEAD - DELIST.18/07/17,AMER
GB00BMX64W89,SAGA,EUR
GB00BN0SMB92,CAIRN ENERGY,EUR
GB00BN3ZZ526,VOLUTION GROUP,EUR
GB00BN7CG237,ASTON MARTIN LAGONDA GLOBAL HOLDINGS,EUR
GB00BNGMZB68,EDISTON PROPERTY INV.CO.,EUR
GB00BNK03D49,LUXFER HOLDINGS,EUR
GB00BNLPYF73,SPIRE HEALTHCARE GP.,EUR
GB00BPXRVT80,PUNCH TAVERNS DEAD - 25/08/17,EUR
GB00BQ1XTV39,ALENT DEAD - 02/12/15,EUR
GB00BQPW6Y82,JIMMY CHOO DEAD - 02/11/17,EUR
GB00BQQFX454,ACCSYS TECHNOLOGIES,EUR
GB00BRB37M78,DIGNITY,EUR
GB00BRJ6JV17,NON-STANDARD FINANCE,EUR
GB00BRJ9BJ26,FEVERTREE DRINKS,EUR
GB00BRK01058,CARR'S GROUP,EUR
GB00BRK8Y334,JOHNSTON PRESS DEAD - 22/11/18,EUR
GB00BRKD9Z53,MJ GLEESON,EUR
GB00BRS65X63,INDIVIOR,EUR
GB00BSBMW716,FOCUSRITE,EUR
GB00BSKS1M86,SURESERVE GROUP,EUR
GB00BSPL1J93,BETFAIR GROUP DEAD - 02/02/16,EUR
GB00BTC0LB89,DFS FURNITURE,EUR
GB00BV9FP302,COMPUTACENTER,EUR
GB00BVC3CB83,JOHN LAING GROUP,EUR
GB00BVDPPV41,REVOLUTION BARS GROUP,EUR
GB00BVFCZV34,RWS HOLDINGS,EUR
GB00BVFD4645,HSS HIRE GROUP,EUR
GB00BVFNZH21,ROTORK,EUR
GB00BVG6X439,VPC SPY.LENDING INVS.,EUR
GB00BVG7F061,INTERNATIONAL GAME TECH.,AMER
GB00BVGBWW93,ASSURA,EUR
GB00BVV2KN49,EUROCELL,EUR
GB00BVYVFW23,AUTO TRADER GROUP,EUR
GB00BWD24154,AEW UK REIT,EUR
GB00BWDPMF43,SHAWBROOK GROUP DEAD - 24/08/17,EUR
GB00BWFGQN14,SPIRAX-SARCO ENGR.,EUR
GB00BWFY5505,NIELSEN,AMER
GB00BY2Z0H74,PURETECH HEALTH,AMER
GB00BY7QYJ50,DRAPER ESPRIT,EUR
GB00BY9D0Y18,DIRECT LINE IN.GROUP,EUR
GB00BYM1K758,ON THE BEACH GROUP,EUR
GB00BYM8GJ06,ASCENTIAL,EUR
GB00BYMT0J19,LIVANOVA,AMER
GB00BYN59130,DOMINO'S PIZZA GROUP,EUR
GB00BYNVD082,MCCARTHY AND STONE DEAD - DELIST.02/02/21,EUR
GB00BYPHNG03,COUNTRYSIDE PROPERTIES,EUR
GB00BYQ0HV16,BLUE PRISM,EUR
GB00BYQ0JC66,BEAZLEY,EUR
GB00BYQ46T41,LXI REIT,EUR
GB00BYQB9V88,TI FLUID SYSTEMS,EUR
GB00BYRJ5J14,PRIMARY HEALTH PROPS.,EUR
GB00BYRJH519,HASTINGS GROUP HDG. DEAD - DELIST.17/11/20,EUR
GB00BYSRJ698,LONMIN DEAD - DELIST.28/06/19,EUR
GB00BYSS4K11,GEORGIA HEALTHCARE GP. DEAD - DELIST.05/08/20,EUR
GB00BYT18307,TBC BANK GROUP,Other
GB00BYT18414,CARDTRONICS 'A',AMER
GB00BYT1DJ19,INTERMEDIATE CAPITAL GP.,EUR
GB00BYT5JK65,MIMECAST,EUR
GB00BYV24996,MEDICA GROUP,EUR
GB00BYV2MV74,PURPLEBRICKS GROUP,EUR
GB00BYW0PQ60,LAND SECURITIES GROUP,EUR
GB00BYW6GV68,FERROGLOBE,EUR
GB00BYWVDP49,SABRE INSURANCE,EUR
GB00BYWWHR75,EQUINITI GROUP,EUR
GB00BYX7JT74,DIVERSIFIED GAS OIL,AMER
GB00BYX7MG58,UP GLOBAL SOURCING,EUR
GB00BYX91H57,JD SPORTS FASHION,EUR
GB00BYXJC278,IBSTOCK,EUR
GB00BYXVMJ03,IMPACT HEALTHCARE REIT,EUR
GB00BYYJL418,NORCROS,EUR
GB00BYYK2V80,WORLDPAY GROUP DEAD - 16/01/18,EUR
GB00BYYN4225,HOSTELWORLD GROUP,EUR
GB00BYYTFB60,HOMESERVE,EUR
GB00BYYW3C20,FORTERRA,EUR
GB00BYZDVK82,SOFTCAT,EUR
GB00BYZFZ918,SOPHOS GROUP DEAD - DELIST.03/03/20,EUR
GB00BYZJ7G42,HARWORTH GROUP,EUR
GB00BYZN9041,FUTURE,EUR
GB00BZ02MH16,NEX GROUP DEAD - DELIST.05/11/18,EUR
GB00BZ02Q916,GOCO GROUP DEAD - DELIST.18/02/21,EUR
GB00BZ042C28,IGAS ENERGY,EUR
GB00BZ04Y379,ARRIS INTERNATIONAL DEAD - DELIST.04/04/19,AMER
GB00BZ09BD16,ATLASSIAN 'A',PAC
GB00BZ0D6727,KAINOS GROUP,EUR
GB00BZ14BX56,GAMESYS GROUP,EUR
GB00BZ1G4322,MELROSE INDUSTRIES,EUR
GB00BZ21RF93,STALLERGENES GREER DEAD - DELIST.17/05/19,EUR
GB00BZ3CNK81,TORM A,EUR
GB00BZ4BQC70,JOHNSON MATTHEY,EUR
GB00BZ6STL67,METRO BANK,EUR
GB00BZBVR613,AVOCET MINING DEAD - DELIST.28/07/20,EUR
GB00BZBX0P70,THE GYM GROUP,EUR
GB00BZC0LP49,LUCECO,EUR
GG00B1DVQL92,MEDICX FUND DEAD - DELIST.14/03/19,EUR
GG00B1W3VF54,SIRIUS REAL ESTATE,Other
GG00B1Z5FH87,PPHE HOTEL GROUP,EUR
GG00B247Y973,LUMX GROUP DEAD - DELIST.30/06/20,EUR
GG00B4ZPCJ00,BMO COMMERCIAL PR.TRUST,EUR
GG00B62W2327,FRIENDS LIFE GROUP DEAD - 13/04/15,EUR
GG00B92NXM24,CENTRAL RAND GOLD DEAD - DELIST.24/05/18,EM
GG00BG0KTL52,GEMFIELDS GROUP,EUR
GG00BGDYFV61,MACAU PR.OPPOR.FUND,EUR
GG00BMGYLN96,BURFORD CAPITAL,EUR
GG00BR30MJ80,HARBOURVEST GLOBAL,Other
GG00BYV2ZQ34,REGIONAL REIT,EUR
GH0000000078,FAN MILK,Other
GH0000000219,UNILEVER GHANA,Other
GHEMTN051541,MTN GHANA,Other
GI000A0F6407,888 HOLDINGS,EUR
GI000A0MV757,BWIN PARTY DIGITAL ENTM. DEAD - 02/02/16,Other
GRS001003029,ATTICA BANK,EM
GRS003003035,NATIONAL BK.OF GREECE,EM
GRS004013009,BANK OF GREECE,EM
GRS014003024,PIRAEUS FINANCIAL HOLDINGS,EM
GRS015003007,ALPHA BANK,EM
GRS096003009,FOURLIS HOLDING,EM
GRS145003000,GEK TERNA HLDG.RLST.CON.,EM
GRS191213008,ELLAKTOR,EM
GRS204003008,GR SARANTIS,EM
GRS245213004,LAMDA DEVELOPMENT,EM
GRS260333000,HELLENIC TELECOM.ORG.,EM
GRS282183003,JUMBO,EM
GRS287003016,FOLLI-FOLLIE DEAD - 31/12/10,EM
GRS294003009,FOLLI FOLLIE COMM & TECH R,EM
GRS298343005,HELLENIC PETROLEUM,EM
GRS314003005,MARFIN INV.GP.HDG.,EM
GRS322003039,ALAPIS,EM
GRS323003012,EUROBANK HOLDINGS,EM
GRS343313003,INTRALOT INTEG. LOTT. SYSV.,EM
GRS346003007,FRIGOGLASS,EM
GRS359353000,ATHENS WATER SUPP.SEWG.,EM
GRS393503008,MYTILINEOS,EM
GRS395363005,HELLENIC EXCHANGES HDG.,EM
GRS404003006,AS COMPANY,EM
GRS419003009,GREEK ORGANISATION OF FOOTBALL PROGNOSTICS,EM
GRS426003000,MOTOR OIL,EM
GRS434003000,PUBLIC POWER,EM
GRS470003013,PIRAEUS PORT AUTH.CR,EM
GRS491003000,GRIVALIA PROPERTIES REIC DEAD - DELIST.20/05/19,EM
GRS495003006,AEGEAN AIRLINES CR,EM
GRS496003005,TERNA ENERGY,EM
GRS518003009,IPTO HOLDING,EM
HK0000047982,EMPEROR WATCH & JEWELR.,PAC
HK0000048543,VALUE CONVERGENCE HDG.,AMER
HK0000049939,CHINA UNICOM (HONG KONG),EM
HK0000051067,HOPEWELL HOLDINGS DEAD - DELIST.02/05/19,PAC
HK0000055878,CHINA TAIPING INSURANCE HLDGS,EM
HK0000056256,CHINA TRADITIONAL CHI MEDICINE,PAC
HK0000056264,CHINA SOUTH CITY HDG.,EM
HK0000057171,CPMC HOLDINGS,EM
HK0000062734,EVERCHINA INTL.HOLDINGS,PAC
HK0000063609,SWIRE PROPERTIES,PAC
HK0000065349,HONG KONG TV.NET.,PAC
HK0000065737,CHINA OVERSEAS GRAND OCEANS GROUP,PAC
HK0000065869,GUOTAI JUNAN INTERNATIONAL HOLDINGS,PAC
HK0000068244,IRC,PAC
HK0000069689,AIA GROUP,PAC
HK0000077468,FAR EAST HORIZON,PAC
HK0000080694,WELLING HOLDING DEAD - DELIST.19/02/18,EM
HK0000083920,SUN ART RETAIL GROUP,PAC
HK0000091790,YUNFENG FINANCIAL GROUP,PAC
HK0000093390,HKT TRUST & HKT,PAC
HK0000101367,XIWANG SPECIAL STEEL CO.,EM
HK0000124617,EVERSHINE GROUP HOLDINGS,PAC
HK0000139300,TELEVISION BROADCASTS,PAC
HK0000145638,BEIJING TGRT.CHS.MDCIN.,PAC
HK0000150521,LANGHAM HOSPITALITY INV.,PAC
HK0000172855,GOLDPAC GROUP,PAC
HK0000174232,SPRING REIT.TRUST,PAC
HK0000178324,HONG WEI (ASIA) HDG. SUSP - SUSP.02/04/21,PAC
HK0000179108,HK ELECTRIC INVESTMENTS,PAC
HK0000218211,HUA HONG SEMICONDUCTOR,EM
HK0000227089,MASON GROUP HOLDINGS,PAC
HK0000255361,GENERTEC UNIVERSAL MEDICAL GROUP,PAC
HK0000264595,CH EVERGRANDE NEW ENERGY VEHICLE 'G',PAC
HK0000268943,CHINA MINSHENG FINL. HLDG.,PAC
HK0000307485,GREAT RICH TECHNOLOGIES SUSP - SUSP.27/10/20,EM
HK0000311099,CHINA RESOURCES PHARMACEUTICAL GROUP,PAC
HK0000312568,ORGANIC TEA COSMETICS HOLDINGS,EM
HK0000313244,CROWN INTERNATIONAL,EM
HK0000337987,BOCOM INTERNATIONAL HOLDINGS COMPANY,PAC
HK0000350550,CHINA POWER CLENDV. DEAD - DELIST.20/08/19,EM
HK0000356821,LAI SUN DEVELOPMENT,PAC
HK0000376142,NISSIN FOODS,EM
HK0000460706,SOUTH CHINA FINANCIAL HOLDINGS,PAC
HK0000592854,SHOUCHENG HOLDINGS,PAC
HK0000608585,NEW WORLD DEVELOPMENT COMPANY,PAC
HK0000686565,CHINA FINANCIAL SERVICES HOLDINGS,EM
HK0002007356,CLP HOLDINGS,PAC
HK0003000038,HONG KONG AND CHINA GAS,PAC
HK0004000045,WHARF HOLDINGS,PAC
HK0006000050,POWER ASSETS HOLDINGS,PAC
HK0008011667,PCCW,PAC
HK0010000088,HANG LUNG GROUP,PAC
HK0011000095,HANG SENG BANK,PAC
HK0012000102,HENDERSON LD.DEV.,PAC
HK0013000119,HUTCHISON WHAMPOA DEAD - DELIST.03/06/15,PAC
HK0014000126,HYSAN DEVELOPMENT,PAC
HK0016000132,SUN HUNG KAI PROPERTIES,PAC
HK0019000162,SWIRE PACIFIC 'A',PAC
HK0020000177,WHEELOCK AND CO. DEAD - DELIST.27/07/20,PAC
HK0023000190,BANK OF EAST ASIA,PAC
HK0027032686,GALAXY ENTERTAINMENT GP.,PAC
HK0028013271,TIAN AN CHINA INVS.,PAC
HK0031044180,CHINA AEROSPACE INTERNATIONAL HOLDINGS,PAC
HK0034000254,KOWLOON DEVELOPMENT,PAC
HK0044000302,HONG KONG AIRCRAFT ENGR. DEAD - DELIST.28/11/18,PAC
HK0045000319,HONGKONG & SHAI.HTLS.,PAC
HK0056039545,ALLIED PROPERTIES (HK) DEAD - DELIST.27/11/20,PAC
HK0066009694,MTR,PAC
HK0083000502,SINO LAND,PAC
HK0086000525,SUN HUNG KAI & COMPANY,PAC
HK0101000591,HANG LUNG PROPERTIES,PAC
HK0105000613,ASSOCIATED INTL.HOTELS,PAC
HK0108000628,GR PROPERTIES,PAC
HK0119000674,POLY PPTY GROUP,EM
HK0123000694,YUEXIU PROPERTY,EM
HK0128011282,ENM HOLDINGS,PAC
HK0133000726,CHINA MERCHANTS CHINA DIRECT INVESTMENTS,PAC
HK0144000764,CHINA MERCHANTS PORT HOLDINGS,PAC
HK0165000859,CHINA EVERBRIGHT,EM
HK0171000877,SILVER GRANT INTERNATIONAL INDUSTRIES,EM
HK0185013379,ZENSUN ENTERPRISES,PAC
HK0194000995,LIU CHONG HING INV.,PAC
HK0200030994,MELCO INTL.DEV.,PAC
HK0203009524,DENWAY MOTORS (OTC) DEAD - DELIST 25/01/11,EM
HK0217012357,CHINA CHENGTONG DEVELOPMENT GROUP,EM
HK0218001102,SHENWAN HONGYUAN (HK),EM
HK0222001130,MIN XIN HOLDINGS,PAC
HK0225001145,POKFULAM DEV.,PAC
HK0227001168,FIRST SHANGHAI INVS.,AMER
HK0235034623,CHINA STRATEGIC HDG.,PAC
HK0242001243,SHUN TAK HOLDINGS,PAC
HK0250031678,SINO-I TECHNOLOGY,EM
HK0257001336,CHINA EVERBRIGHT ENVIRONMENT GROUP,PAC
HK0260032278,AVIC JOY HOLDINGS (HK),PAC
HK0267001375,CITIC,PAC
HK0270001396,GUANGDONG INVESTMENT,EM
HK0271007608,ASIASEC PROPERTIES,PAC
HK0281001443,RIVERA (HOLDINGS),EM
HK0283012463,GOLDIN PROPERTIES HDG. DEAD - DELIST18/08/17,PAC
HK0285041858,BYD ELECTRONIC (INTL.),PAC
HK0291001490,CHINA RESOURCES BEER HOLDINGS,EM
HK0293001514,CATHAY PACIFIC AIRWAYS,PAC
HK0302001547,WING HANG BANK DEAD - DELIST.16/10/14,PAC
HK0308001558,CTII.INTL.INV.HK.,PAC
HK0345001611,VITASOY INTL.HDG.,PAC
HK0363006039,SHANGHAI INDUSTRIAL HOLDINGS,EM
HK0368041528,SINOTRANS SHIPPING DEAD - DELIST.15/01/19,PAC
HK0388045442,HONG KONG EXS.& CLEAR.,PAC
HK0392044647,BEIJING ENTERPRISES HOLDINGS,EM
HK0405033157,YUEXIU REAL ESTATE INV. TST.,PAC
HK0435036626,SUNLIGHT REIT.TRUST,PAC
HK0440001847,DAH SING FINANCIAL HDG.,PAC
HK0521001989,CWT INTERNATIONAL,PAC
HK0536032532,TRADELINK ELT.COM.,PAC
HK0560006634,CHU KONG SHIPPING ENTERPRISES (GROUP),PAC
HK0604011236,SHENZHEN INVESTMENT,PAC
HK0606037437,CHINA AGRI- INDUSTRIES HLDGS,PAC
HK0639031506,SHOUGANG FUSHAN RESOURCES GROUP,PAC
HK0656038673,FOSUN INTERNATIONAL,PAC
HK0669013440,TECHTRONIC INDS.,PAC
HK0688002218,CHINA OVERSEAS LAND INVESTMENT,PAC
HK0716002271,SINGAMAS CONTAINER HDG.,PAC
HK0808032913,PROSPERITY REIT.TST.,PAC
HK0817039453,CHINA JINMAO HOLDINGS GROUP,PAC
HK0823032773,LINK REAL ESTATE INVESTMENT TRUST,PAC
HK0836012952,CHINA RESOURCES POWER,PAC
HK0880043028,SJM HOLDINGS,PAC
HK0882007260,TIANJIN DEVELOPMENT HOLDINGS,EM
HK0883013259,CNOOC,EM
HK0941009539,CHINA MOBILE,EM
HK0992009065,LENOVO GROUP,EM
HK1093012172,CSPC PHARMACEUTICAL GP.,PAC
HK1097008929,I-CABLE COMMS.,PAC
HK1111036765,CHONG HING BANK,PAC
HK1208013172,MMG,EM
HK1828040670,DAH CHONG HONG DEAD - DELIST.10/01/20,PAC
HK1881037571,REGAL REIT.TRUST,PAC
HK1883037637,CITIC TELECOM INT L HOLDINGS,EM
HK2356013600,DAH SING BANKING GP.,PAC
HK2380027329,CHIN.PWR.INTDVT.,PAC
HK2388011192,BOC HONG KONG HOLDINGS,PAC
HK2778034606,CHAMPION REIT.TRUST,PAC
HK3377040226,SINO-OCEAN GP.HLDG.,PAC
HK3808041546,SINOTRUK (HONG KONG),PAC
HRADRSRA0007,ADRIS GRUPA,FRON
HRHT00RA0005,HRVATSKI TELEKOM,FRON
HRINA0RA0007,INA INDUSTRIJA NAFTE,FRON
HU0000061726,OTP BANK,EM
HU0000073507,MAGYAR TKOM.TELECOM.,EM
HU0000110226,OPUS GLOBAL,EM
HU0000123096,RICHTER GEDEON,EM
HU0000153937,MOL MAGYAR OLAJ-ES GAZIPARI,EM
HU0000167788,4IG NYILVANOSAN,EM
ID1000053705,MEDCO ENERGI INTL.,EM
ID1000057003,INDOFOOD SUKSES MAKMUR,EM
ID1000058407,UNITED TRACTORS,EM
ID1000059603,HANSON INTERNATIONAL SUSP - SUSP.16/01/20,EM
ID1000060007,MAYORA INDAH,EM
ID1000060403,PABRIK KERTAS TJIWIKIMIA,EM
ID1000061302,ICT.TUNGGAL PRAKARSA,EM
ID1000062201,INDAH KIAT PULP & PAPER,EM
ID1000062706,RIMO INTL.LESTARI SUSP - SUSP.11/02/20,EM
ID1000063209,FAST FOOD INDONESIA,EM
ID1000064207,MNC INVESTAMA,EM
ID1000066004,ASTRA AGRO LESTARI,EM
ID1000068208,FAJAR SURYA WISESA SUSP - SUSP.01/02/21,EM
ID1000068604,GUDANG GARAM,EM
ID1000068703,BUMI RESOURCES,EM
ID1000070303,KIMIA FARMA,EM
ID1000070600,BANK PEMBANGUNAN DAERAH BANTEN,EM
ID1000072309,SOLUSI BANGUN INDONESIA,EM
ID1000072507,KAWASAN INDRI.JABABEKA,EM
ID1000074008,HM SAMPOERNA,EM
ID1000076706,TUNAS BARU LAMPUNG,EM
ID1000080302,LIPPO CIKARANG,EM
ID1000082803,CITA MINERAL INVESTINDO,EM
ID1000085707,BARITO PACIFIC,EM
ID1000086002,GAJAH TUNGGAL,EM
ID1000087901,FKS FOOD SEJAHTERA,EM
ID1000090301,CHANDRA ASRI PETROCH.,EM
ID1000092406,SUMMARECON AGUNG,EM
ID1000092703,BANK PAN INDONESIA,EM
ID1000094006,BUKIT ASAM,EM
ID1000094204,BANK DANAMON INDONESIA,EM
ID1000095003,BANK MANDIRI,EM
ID1000095409,SELAMAT SEMPURNA,EM
ID1000095508,BRI AGRONIAGA,EM
ID1000095607,PANIN FINANCIAL,EM
ID1000095706,UNILEVER INDONESIA,EM
ID1000096605,BANK NEGARA INDONESIA,EM
ID1000097207,ADHI KARYA PERSERO,EM
ID1000097405,INDOSAT,EM
ID1000098007,BANK CIMB NIAGA,EM
ID1000098205,BANK PERMATA,EM
ID1000098304,ENERGI MEGA PERSADA,EM
ID1000099302,BANK MAYBANK INDONESIA,EM
ID1000099500,RAMAYANA LESTARI SENTOSA,EM
ID1000099708,BAKRIE SUMATERA PLTNS.,EM
ID1000099807,MITRA ADIPERKASA,EM
ID1000100506,INTI AGRI RESOURCES SUSP - SUSP.23/01/20,EM
ID1000101009,PACIFIC STRATEGIC FINL.,EM
ID1000102502,XL AXIATA,EM
ID1000103609,BANK KB BUKOPIN,EM
ID1000104003,TOTAL BANGUN PERSADA,EM
ID1000104201,SENTUL CITY,EM
ID1000105604,GLOBAL MEDIACOM,EM
